CINS1,NETSPAN-10MG INJ,E690490,,,,,,
CIOM2,OMNIX 200DT TABS,EA90384,,,,,,
CIRAD,RABICIP-D CAPS,G19RDP018,,,,,,
CIRDT,RID-AR TABS,SN91591,,,,,,
DRBZ1,BECOZINC CAP,V900956,,,,,,
DXE11,ENAM 10MG TAB,V900875,,,,,,
DRGLIMYM,GLIMY M1 TAB,E901411,,,,,,
DRGODT,GRIS ODT TAB,E901397,,,,,,
DRNOR,NORILET 0 TAB,DRR905,,,,,,
DXRC1,RECLIDE-80MG TAB,E901414,,,,,,
DRRDT,REDOTIL CAPS,E901304,,,,,,
DRREN,RELENT+SYR,AJ00020,,,,,,
DCRFT,RIFLUX-FORTZ TAB,PPQAQ37,,,,,,
DRSTI,STYPTOCHROME-E AMP,DN3019004,,,,,,
GDBVN,BETNOVATE-N ONT,NK645,,,,,,
GDTVM,TENOVATE-M CRM,EL593,,,,,,
GDTVM,TENOVATE-M CRM,EL595,,,,,,
SBCCD,CROCIN DROPS***,B9018,,,,,,
SBCCS,CROCIN SYRUP**,B9023,,,,,,
KNDOS,DIGENE ORANGE SYR,DAB9051,,,,,,
ALPPS,P-120MG SYRUP ***,POS19084,,,,,,
INGMT,GLYCHEK M + TAB,GDM2J91I,,,,,,
WALIA,LIGNOX 2% W ADR VIAL,KAK7J93G,,,,,,
INDIZEN,ZILENTA M TABS,ZBA2J92P,,,,,,
INDIZEN,ZILENTA M TABS,ZBA2J92P,,,,,,
IVMPW,MELONEX POWER INJ,Y15866,,,,,,
IVNPS,NEOZIDE PLUS SYP,FI1947,,,,,,
JBMAXAN1,ANO-METROGYL CREAM,X7A9012,,,,,,
CASGP,SUGAR FREE GOLD POWDER **,AWSV1540,,,,,,
LGDWE,DEWAX EAR DROPS**,CDX467,,,,,,
PDNKS,NEKO SOAP,NKV9006,,,,,,
GRACS,ASCORIL + SYR,11191956,,,,,,
YSBP2,BURNOL CREAM ***,1910107,,,,,,
EDEV1,ELDERVIT-12 AMP ***,EP0167,,,,,,
RARTC,REVITAL H CAP ***,EMU2464,,,,,,
ALT21,TAXIM-O 200MG TAB,19182274,,,,,,
ALT5D,TAXIM-O DT 50MG TAB,19460768,,,,,,
RPGN3,GARDENAL-30MG TAB**,GDA8005,,,,,,
FDZIF,ZIFI 200MG TABS**,010D042,,,,,,
KWAFA,ANAFORTAN AMP**,APE0088,,,,,,
SPEPT,ESGIPYRIN TAB***,EGA9082,,,,,,
ABFC5,FINECEF 500GM VAIL**,ZEE0172,,,,,,
ABFC5,FINECEF 500GM VAIL**,ZEE0172,,,,,,
CRENAP,NAPRODOM 500MG TAB**,NPB19004,,,,,,
ABBPD,PENTIDS 400**,MRF0165,,,,,,
REJNH,REJOINT TABS**,GEE0113,,,,,,
INTANAP,NAPRA-D 500 TABS**,KY1984,,,,,,
MAMK2,MACMIKA 250 VAIL,19VB33,,,,,,
MDMP1,MACPOD 100DT TABS,LMB923A,,,,,,
MANOT,OTOSTAR EAR DROPS,C7IBS006,,,,,,
MANCR,CANDIFORCE-200 MG CAP,C1IAT035,,,,,,
MANDA,DOLOKIND-AQ INJ,E1GKS017,,,,,,
MAND,DOLOKIND-SR TABS,B9AGS025,,,,,,
MANM1,GLIMESTAR-M1 FORTE TAB,H2AFS038,,,,,,
MANDRH,GLIMESTAR-PM1 TABS,F1AFS045,,,,,,
MANDRH,GLIMESTAR-PM1 TABS,F1AFS047,,,,,,
MKGP2,GLIMESTAR-PM2 TABS,F0AFS100,,,,,,
MAND 3,GLYKIND-M TABS,C5AGS160,,,,,,
MAND6,LIZOFORCE 600 TABS,B6BPS038,,,,,,
MANLO,LONGIFENE A  SYRUP,H0AIS043,,,,,,
MANMAH,MAHACEF 100MG DRY SYRUP,A3FHS041,,,,,,
MANMAH1,METATIME 500 XR TABS,F7AFS010,,,,,,
MKMTC,MONTICOPE TAB,C4IAS016,,,,,,
MKTPC,TERBINAFORCE PLUS CREAM,G6AIS116,,,,,,
MANGA,GASTICA FIZ TAB,C5EKS070,,,,,,
MANLP,LIPIROSE-10 TABS,I4ABS024,,,,,,
MFSKO,SILVERKIND NANOFINE GEL,A0EES013,,,,,,
MANTG,THERMOKIND-F GEL,F5ALS057,,,,,,
MANBA,BACTAFUZ CREAM,J5S025,,,,,,
MKCGM,CLOSTAR-GM CREAM,A8AIS035,,,,,,
MKHC1,HICOPE-10MG TABS,F8BES027,,,,,,
MKIBU,IBUKIND PLUS SUSP,C8ABS023,,,,,,
MKIBU,IBUKIND PLUS SUSP,C8ABS022,,,,,,
MKMSK,MEFKIND FORTE SUSP,C2ABS027,,,,,,
MANNU,NUCORT-M8 TABS,B3HPS007,,,,,,
MANGAS,GAS O FAST SACHET (JEERA) 5`GM,E0EKS147,,,,,,
MANS5,MANFORCE-50MG TABS,B3IAS065,,,,,,
MANSP,PREGA NEWS,A0HTS119,,,,,,
MKA25,AMLOKIND-2.5MG TABS,A0AGS028,,,,,,
MKAKH,AMLOKIND-H,A3AGS023,,,,,,
MKAKH,AMLOKIND-H,A3AGS024,,,,,,
MANCI,CILAHEART-10 TABS,D8IAS010,,,,,,
MKLDS,LONGIFENE-DS SYRUP,V6ABS023,,,,,,
MANVE,VERTISTAR-MD 8 TAB,F8IAS007,,,,,,
MANVS,VOMIKIND FAST,A1EOS012,,,,,,
MKVM2,VOMIKIND-MD 2 MG TAB,H7ABS003,,,,,,
122304R,VOMIKIND-MD 4 TABS,D4IAS029,,,,,,
MKZFS,ZENFLOX SUSP,A4ABS014,,,,,,
MEDNC,NAPIGARD CREAM,HGD125,,,,,,
MERBE,BETAMIL GM CREAM,M09FR20014,,,,,,
MERBE,BETAMIL GM CREAM,M09FR20015,,,,,,
MERCL,CLOBETAMIL G CREAM,M13FX20035,,,,,,
MERCL,CLOBETAMIL G CREAM,M13FX20036,,,,,,
MEPBA,POLYBION AMP,M01CP20026,,,,,,
MERPO,POLYBION-SF SYRUP,M15CT20012,,,,,,
USVGT,GLYCOMET TRIO 1 TABS**,121TGL146,,,,,,
FDEP7,ELECTROL PWD***,869J003,,,,,,
INHMR,HIFENAC-MR TABS **,KY1994,,,,,,
GENZOR1,ZORYL M1 FORTE TABS**,NY2490,,,,,,
SRRCOM,COMINERVE GOLD TABS,191065T,,,,,,
SRRCOM,COMINERVE GOLD TABS,191065T,,,,,,
BIOJOY,JOYSYS O TABS,191074T,,,,,,
BIOSS1,SYSNAC TABS,GT191403,,,,,,
GRCCL,CANDID-CL SUPPOSITORIES,24190018,,,,,,
GLECS,CANDIDERMA+CREAM,11192035,,,,,,
GWLZL,LIZOLID 600MG TABS,LZ2T9005,,,,,,
GLETELM,TELMA 80 H TABS,18191265,,,,,,
GNTAM,TELMA-AM TABS,5191896,,,,,,
GLECAND1,XMET-TRIO 500/0.2/1,XTA19004,,,,,,
BIOJOY,JOYSYS O TABS,191074T,,,,,,
MANMAH1,METATIME 500 XR TABS,F7AFS010,,,,,,
MEDNC,NAPIGARD CREAM,HGD125,,,,,,
DXRC1,RECLIDE-80MG TAB,E901412,,,,,,
DRSTY,STYPTOVIT-E TAB,WIST19028,,,,,,
RBCEA,CERUVIN AF CAPS,EMU3191,,,,,,
SUNCHER,CHERICOF COUGH SYRYUP,AA91030,,,,,,
RAZCI,ZANOCIN I.V.,GCW0033,,,,,,
UCAP2,AMPOXIN 250MG CAP,ZFU9F057,,,,,,
EDBLF,B-LONG-F TAB,2HY1F009,,,,,,
EDCRF,CHYMORAL-FORTE TAB,WBA99116,,,,,,
EDCRF,CHYMORAL-FORTE TAB,WBA99123,,,,,,
TORRDC,DEPLATT CV 20 TABS,TOR19J074,,,,,,
TORR6,NEBICARD 5 TABS,2I16F029,,,,,,
TORRX,NEXPRO-RD 40MG CAPS,RF1319089,,,,,,
TORRRZ,ROZUCOR 10MG TABS,2M78F011,,,,,,
TORRAS,ROZUCOR ASP 10MG CAPS,OBK5F036,,,,,,
TORRRO,ROZUCOR F 10MG TABS,48919128,,,,,,
EDSC5,SHELCAL-500 TAB,8CH2F377,,,,,,
SGAT4,ACITROM-4MG TAB**,ACD7001,,,,,,
CPHUS,HAEM-UP LIQ,JK19031,,,,,,
GENPV,PANTIN I.V,HAA19093,,,,,,
GENPA,PANTIN L CAPS,GC19841A,,,,,,
ABBFI,FINECEF 1GM VAIL**,NPE0592,,,,,,
VIOT3,OXY-50MG VIAL,OX1914,,,,,,
LEVOCGEN,LEVOCET SYRUP**,GL19924A,,,,,,
WAFUC,FUSIWAL  CREAM,H129,,,,,,
WLPS5,PERSOL-AC 5% GEL,1341,,,,,,
BIAPL,AMPILOX 500MG CAP,D901114,,,,,,
BIAPL,AMPILOX 500MG CAP,D901115,,,,,,
BIAC5,AMPILOX-C 500MG VIAL,D901085,,,,,,
BIBI1,BIOTAX 125MG VIAL,F900769,,,,,,
INDOALJO,ALOJA 12.5 TABS,ANF1J96,,,,,,
INDOALJO1,ALOJA 25 MG TABS,ANE1J96,,,,,,
DRATD,ATARAX DROPS,LI0419018,,,,,,
INTABOV,CALRIZE VET GEL,IB39,,,,,,
MDCFO,CEFOLAC-O 200MG TABS,LCH921A,,,,,,
VERDE,DELCON LIQUID,DLH9K19,,,,,,
RCDECB,DETTOL SKIN CARE OFFER 4+1**,BUHM620,,,,,,
DETTSOAP,DETTOL SOAP ORIGIN 4+1 OFFER**,BSHR171,,,,,,
DETTSOAP,DETTOL SOAP ORIGIN 4+1 OFFER**,BUHR145,,,,,,
SVFP4,FPP 40LAKS VIAL,D901102,,,,,,
MKGD5,GUDCEF 50MG TABS,B6AKS008,,,,,,
FRANAAT,NATVIE 200 CAPS,O19001,,,,,,
FRANAAT1,NATVIE 400 CAPS,O19001,,,,,,
122295R,T-98 TABS,Z8ABS020,,,,,,
ALKOF,TAXIM-OF TABS,19460750,,,,,,
CICV1,CLOPIVAS AP 150MG T,EC90756,,,,,,
CIOK1,OMNIKACIN 100MG INJ,AFM9111,,,,,,
CISTO,STON  1 SYR,COCI1910,,,,,,
MACG2,GEMINOR M-2 FORTE,KGA926A,,,,,,
MACMP,MACFREE CAPS,KMA3908A,,,,,,
MACMA2,MACPROX DP 500 TABS,PHUAV20,,,,,,
MACMM,METOMAC 25 TABS,KXA903B,,,,,,
MANCA,CLARINOVA 500 TAB,B4AFS007,,,,,,
KNGT5,GANATON 50MG,GAA9014,,,,,,
KNGT5,GANATON 50MG,GAA9015,,,,,,
ACALK,ALTHROCIN KID 125MG,1908001131,,,,,,
AGPM1,GLISEN PM 1 TAB,1908001071,,,,,,
AVRBT,RUMAN FS BOLUS,CM9420043,,,,,,
ACSKF,SHARKOFERROL MT 450GM,EH0572017,,,,,,
ALEVO,VOGO 0.2 MG TAB,1908001053,,,,,,
AVZE3,ZEET VIAL,CM9419014,,,,,,
ALANT,A TO Z-NS TABS,20440777,,,,,,
ASTCE,TOBACIN EYE DROPS,M13J219,,,,,,
ARSMFCD,CEFADROX 125MG DRY SYR,B066J059,,,,,,
ASCD2,CEFADROX-250MG DT,B045J029,,,,,,
ASCBD,COMBITHER DRY SYP,VACD9012,,,,,,
ASCBD,COMBITHER DRY SYP,VACD9012,,,,,,
ARIC6,COMBITHER DRY SYP,VACDS9008,,,,,,
ASCBF,COMBITHER FORTE TABS,VACF9013,,,,,,
ASHTS,HATRIC SYR 2.5MG,D446J029,,,,,,
ASMG1,MEGAPEN 1GM VIAL,D08J209,,,,,,
ASMKT,MEGAPEN KID TAB,M37J259,,,,,,
ASMOK,MONOCEF-O KID 50MG,B224J039,,,,,,
BCAC2,ANGICAM 2.5MG TAB,AG1911,,,,,,
CIESS,EMESET SYR,A690517,,,,,,
CIPE2,ESOMAC 20 TAB,EC90773,,,,,,
CIFDS,FEVAGO-DS SUSPENSION,B590879,,,,,,
CILM8,LUMET-80 TABS,BA92873,,,,,,
CIPEP,MUCOPHYLINE CAPS,GL9521,,,,,,
CCND1,NOVAMOX 125MG DT TABS,KO90362,,,,,,
CIRCI,RABICIP IV,NP9101A,,,,,,
CIPRK,RID-AR  KID SYRUP,GL9484,,,,,,
CIPUR,URIFAST CAPS,BA93039,,,,,,
FBGSR,GLYCIPHAGE-SR 1GM,19135,,,,,,
GDTVC,TENOVATE ONT,EL408,,,,,,
GDTGN,TENOVATE-GN CRM,NA007,,,,,,
GACT5,CEFTUM 500MG CAPS,MA591,,,,,,
GUNSP,NEOSPORIN PWD,BE559,,,,,,
SBCCD,CROCIN DROPS***,B9014,,,,,,
ABBDP,DIGENE FIZZ ORANGA POWDER,TAE0172,,,,,,
INDOBD1,ODEPRAZ 40 TABS,ODPT19002,,,,,,
ISATK,ATM-KID TAB,ABW1I97,,,,,,
INCP3,CYCLOPAM VIAL,CDY3I9A4,,,,,,
IVIC2,INTACEF VIAL,B05904,,,,,,
IVIT4,INTACEF VIAL,B103917,,,,,,
IVITZ,INTACEF-TAZO 3375MG VIAL,B1019248,,,,,,
UQMFS,METROGYL-F SYR,AMG9011,,,,,,
KWAFA,ANAFORTAN AMP**,APE0086,,,,,,
CHEL1,EPSOLIN TAB**,I900958,,,,,,
LGBPS,BRODIL SYR ***,190909,,,,,,
GENPV,PANTIN I.V,HAAI9074,,,,,,
GENPV,PANTIN I.V,HAAI9078,,,,,,
ALT1D,TAXIM-O DT 100MG TAB,19460717,,,,,,
IPZD1,ZERODOL-100MG **,CSW089006A,,,,,,
BCTDX,TUSQ-DX LIQ,GT2068,,,,,,
IPZD1,ZERODOL-100MG **,CSW089006A,,,,,,
FDZIS,ZIFI 100MG DRY SYRUP**,010C034,,,,,,
ABFC2,FINECEF 250GM VAIL**,ZEE0167,,,,,,
ABFC2,FINECEF 250GM VAIL**,ZEE0167,,,,,,
MAMK5,MACMIKA 500 VAIL,19VB19,,,,,,
MDMC2,MACPOD-CV 200MG TABS,LMF941A,,,,,,
MDMZ2,MACZONE 250MG VIAL,LAF929A,,,,,,
MANGG,GUDGESIC AA TABS,H5AHS005,,,,,,
MANDP,BIGSPAS-P TABS,A2DRT004,,,,,,
MANCR,CANDIFORCE-200 MG CAP,C1IAT031,,,,,,
MAND 2,GLIMESTAR-2 TABS,B7IAS023,,,,,,
MAND 2,GLIMESTAR-2 TABS,B7IAS024,,,,,,
MANDRH,GLIMESTAR-PM1 TABS,F0IAS002,,,,,,
MANDZ,LIZOFORCE DRY SYRUP,B7BPS014,,,,,,
MKPKT,PANTAKIND TABS,G9IAS033,,,,,,
MANT1,TRAMASURE 100MG INJ,E3AAS047,,,,,,
MKGKE,GATIKIND EYE DROPS,A7AQS006,,,,,,
MKGCV,GUDCEF-CV  200MG TABS,A3AET027,,,,,,
MLMFT,MEFKIND FORTE TAB,C7ABS021,,,,,,
MKSMS,SCABELICE MEDICATED SOAP,F4IBS165,,,,,,
MANSM,MANFORCE-100MG TABS,B4IAS190,,,,,,
122284R,MOXIKIND-CV-KID TABS,B9AES052,,,,,,
122290R,RABEKIND-20 TABS,H2IAS023,,,,,,
MKT98,T-98 DROPS,A6BTT004,,,,,,
MANTM,TELMIKIND-H 80 TABS,E3HPS019,,,,,,
122302R,VOMIKIND AMP,E5AAS140,,,,,,
MANZENF,ZENFLOX I.V,A1CNS016,,,,,,
MELVZ,LIVOGEN-Z CAPS,M22CC20017,,,,,,
MELVZ,LIVOGEN-Z CAPS,M22CC20019,,,,,,
MEPBA,POLYBION AMP,M01CP19408,,,,,,
MERPO,POLYBION-SF SYRUP,M15CT19167,,,,,,
MR1MG,MERIGENTA CREAM,1903,,,,,,
LEAV1,ATIVAN 1MG TAB,CW5245,,,,,,
PZBSC,BECOSULES CAP,2030089S,,,,,,
PFIBE,BECOSULES PERFORMANCE CAP,9A07016G,,,,,,
JWW20,WYSOLONE 20MG TABS,CN4568,,,,,,
SUASP,AZTOR-ASP 75 CAPS **,BSU1762,,,,,,
SUNCLOP,CLOPILET A 150 TABS**,EMU3401,,,,,,
RBTTB,THREPTIN BIXS,D200275,,,,,,
BIOCEF,CEFJET 200 TABS,1909125T,,,,,,
BIOSYS,SYSNAC P TABS,190954T,,,,,,
BIOSVI,VINMORE TAB,GWR011,,,,,,
GWALD,ALEX+DROPS (PD),62190007,,,,,,
GWALD,ALEX+DROPS (PD),62190008,,,,,,
GRACS,ASCORIL + SYR,11191748,,,,,,
GRCB1,CANDID-B CREAM,11191697,,,,,,
GWKP1,KEFPOD 100MG TAB,67190169,,,,,,
GRSB1,SCABOMA LOT,52190133,,,,,,
GRSBL,SCABOMA LOT,52190131,,,,,,
LGDWE,DEWAX EAR DROPS**,CDX461,,,,,,
FIDRS,DEXORANGE SYR,M20019,,,,,,
KNGTT,GANATON TOTAL,IAE0040,,,,,,
PAIT5,ITCHGUARD CREAM **,HR167,,,,,,
SUNBILL,BILASURE 20MG TABS,PDW0025,,,,,,
RANC7,CERUVIN 75 TABS,ESU1554A,,,,,,
RACV2,COVANCE 25MG TABS,AA80784,,,,,,
RACV5,COVANCE 50MG TABS,AA81083,,,,,,
RACV5,COVANCE 50MG TABS,AA81083,,,,,,
RANRC,RACIPER D 40 TAB,EMU2406,,,,,,
RASAF,SPORIDEX-AF 375 TABS,AA84728,,,,,,
EDBLT,B-LONG TAB,2HV7F021,,,,,,
EDCRP,CHYMORAL PLUS TAB,WBB29022,,,,,,
EDCRP,CHYMORAL PLUS TAB,WBB29022,,,,,,
TORRCL,CLONOTRIL 0.25 TABS,2HW6F008,,,,,,
TORR5,NEBICARD 2.5 TABS,2115F016,,,,,,
TORRR,NEXPRO-RD 20MG CAPS,RF1219020,,,,,,
TORNIK,NIKORAN 5 TABS,2964G007,,,,,,
TORNIK,NIKORAN 5 TABS,2964G007,,,,,,
TORNIK,NIKORAN 5 TABS,2964G007D,,,,,,
CBRTT,REGESTRONE TAB,DAF90077,,,,,,
EDSC5,SHELCAL-500 TAB,8CH2F339,,,,,,
SGAT2,ACITROM-2MG TAB**,ACE9006A,,,,,,
SUNG2,GLUCORYL M2 TAB,19442325,,,,,,
ALKGLO,GLUCORYL-MV2 TAB,19442371,,,,,,
GENJE,JANUMET 50/500 MG TABS**,JMA19126,,,,,,
WLFWO,FUSIWAL ONT,F281,,,,,,
WLWMS,WALAMYCIN SYR,WAR9102,,,,,,
GMHIT,HAPPI-IT CAPS,G19RIA004,,,,,,
GMHAP,HAPPI-L CAPS,G19HIA008,,,,,,
CYOXT,OXALGIN- DP TABS,I903643,,,,,,
CADRD,R-LOC D TAB,AXW1007,,,,,,
ALK3C,3 CEF NOVA 1.5 INJ,19181975,,,,,,
VIBS1,BIOSULPHA VIAL,BM1906,,,,,,
BIB21,BIOTAX-O 200 CD TABS,F900598,,,,,,
INDOM,CARMICIDE DROPS,NBN1IA3,,,,,,
BIOCEF,CEFJET 200 TABS,1909125T,,,,,,
BIOCEF,CEFJET 200 TABS,1909125T,,,,,,
ASTRA DIS,DISNEE DROPS,CL9185,,,,,,
ASTRA DIS1,DISNEE SYRUP,CL9214,,,,,,
BCE1V,EXTACEF- I1GM VIAL,ZNP1929,,,,,,
KNGTT,GANATON TOTAL,IAE0040,,,,,,
MIDE,GENTICYN 80MG AMP**,NFE0277,,,,,,
VETHERB,HERBOCAL GELL,HGG19006,,,,,,
MEDKES5,KETO CREAM,HKC174,,,,,,
IVLTL,LIVOTAS LIQUID,SY1944,,,,,,
MDMP2,MACPOD 200MG TABS,LMC924A,,,,,,
MDMX1,MACZONE 1GM VIAL,B04926,,,,,,
MDMZ5,MACZONE 500MG VIAL,LAG930A,,,,,,
MACZ2,MACZONE XP 250MG VIAL,LAM911A,,,,,,
MACLE,MACZONE XP 500MG VIAL,LAN909B,,,,,,
MDMXP,MACZONE-XP 1GM VIAL,LAO917A,,,,,,
MDMXP,MACZONE-XP 1GM VIAL,LAO920A,,,,,,
MKMPS,MEFKIND-P SUSP,B1AJS014,,,,,,
ARMSB50,MONOCEF SB 500 MG VAIL,D967J049,,,,,,
INDOO,OXIPOD 100MG ORAL SUSP,OBL12I9B8,,,,,,
VIOT2,OXY-200MG LA VIAL,LA1903,,,,,,
ALKSUMO,SUMO L IV,19442403,,,,,,
GLETB,TELMA BETA 50MG TABS,18191143,,,,,,
RAZCI,ZANOCIN I.V.,GCW0028,,,,,,
PTZP2,ZIPRAX 200MG DT,EI90176,,,,,,
CSACI,AEROCORT CFC FREE INH,SN91376,,,,,,
CIPLRB,RABICIP L CAPS,G19RDQ002,,,,,,
DCRZ2,RAZO 20MG TAB,E000326,,,,,,
DRULTNIS,ULTRANISE TABS,PPQBA05,,,,,,
MDOMS,OFLOMAC SYR,KOY908A,,,,,,
GRCBL,CANDID-B LOTION,11191548,,,,,,
MACT5,THYROX 150MG TAB,GTR917A,,,,,,
ALEG1,GLISEN MF FORTE 1 TAB,1908000956,,,,,,
ACRS5,REVAS-50MG TABS,1908000905,,,,,,
ACSKF,SHARKOFERROL MT 450GM,EH0572010,,,,,,
ALKCD,CLAVAM DROPS,20440369,,,,,,
AUS12,SWICH-XP 125MG VIAL,19181630,,,,,,
ALT5D,TAXIM-O DT 50MG TAB,19460554,,,,,,
ASAL1,ACECLO 100MG TAB,S340H029,,,,,,
ASAZD,ARISTOZYME DROPS,DPB200287,,,,,,
ASAZS,ARISTOZYME SYR,DPB200205,,,,,,
ASAZS,ARISTOZYME SYR,DPB200210,,,,,,
ARIDP,DUOPIL 2/500 TAB,M415H019,,,,,,
ARIGP,GLIMIPREX MF FORTE 2 TABS,S607H029,,,,,,
ARISTMEG,MEGA CV DROPS 1.7GM,BD200202,,,,,,
ARISTMEG,MEGA CV DROPS 1.7GM,BD200202,,,,,,
ARISTMEG,MEGA CV DROPS 1.7GM,BD200202B,,,,,,
ARISTMEG,MEGA CV DROPS 1.7GM,BD200202B,,,,,,
ASMCD,MEGA-CV DRY SYRUP,MPB200803,,,,,,
ASMCF,MEGA-CV FORTE DRY SYRUP,MPB200606,,,,,,
BCDFG,DICLOTAL-FORTE GEL,ZSY2004,,,,,,
BLUKG,K-GLIM TRIO 1MG TABS,ZABL1902,,,,,,
BCTDX,TUSQ-DX LIQ,GT2029,,,,,,
CIBIR,BUDECORT   RESPULE   I MG,SA93122,,,,,,
CSBDI,BUDECORT-100MG INHA,SN91313,,,,,,
CCCT4,CIPLACTIN 4MG TAB,SN81094,,,,,,
CIECD,ESOMAC D 40 CAPS,G6030001,,,,,,
CIOK5,OMNIKACIN 500MG INJ,AL9087,,,,,,
CIPON,OMNIX 100 DRY SYRUP,EA00089,,,,,,
CIOSC,OMNIX 50 DRY SYRUP,EA00074,,,,,,
CIRAD,RABICIP-D CAPS,G19RDP017,,,,,,
DRHYSW,HYDROHEAL SILWASH,VRI1903,,,,,,
DCRZ2,RAZO 20MG TAB,E000216,,,,,,
DCRZ2,RAZO 20MG TAB,E000327,,,,,,
FRAGRL,GRILINCTUS L SYRUP,PN20009,,,,,,
GDBVN,BETNOVATE-N ONT,FB345,,,,,,
GUCZS,COBADEX-CZS TABS,EP150,,,,,,
GAETX,ELTROXIN TAB,NG490,,,,,,
GEPX2,PHEXIN 250MG CAP,MA273,,,,,,
GEPX5,PHEXIN 500MG CAP,MA508,,,,,,
GDTGN,TENOVATE-GN CRM,NA005,,,,,,
GDTVM,TENOVATE-M CRM,EL588,,,,,,
GUNSP,NEOSPORIN PWD,BE555,,,,,,
KNDOS,DIGENE ORANGE SYR,DAB9034,,,,,,
MANDV,GLIMESTAR-M2 TABS,A8AFS054,,,,,,
JBOFSYR,OF SYRUP 100MG,Y5O9006,,,,,,
MTFCK,FORECOX KIT,FCFK904A,,,,,,
RARTC,REVITAL H CAP ***,EMU2327,,,,,,
WDTNS,T-MINIC SYRUP **,20B03S,,,,,,
ECORT,OROFER XT TABS,E16GL19281,,,,,,
RANVS,VOLINI SPRAY**,GSW0148,,,,,,
RAVS3,VOLINI SPRAY**,XDW0065,,,,,,
MIALT,AMLONG TAB***,AMBS0335,,,,,,
KAAFT,ANAFORTAN TAB**,KRF0010,,,,,,
ABFC5,FINECEF 500GM VAIL**,ZEE0136,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT20017,,,,,,
MACAL,ALKARATE SYRUP,KAU908A,,,,,,
MAGOF,BRUTACEF - O TAB,A4AKS011,,,,,,
MANDP,BIGSPAS-P TABS,A2DRT003,,,,,,
MANDYM,DYNAGLIPT M TAB,M4FZS028,,,,,,
MANDV,GLIMESTAR-M2 TABS,A8AFS061,,,,,,
MANNEF,NEFROZON TABS,A4ENT002,,,,,,
MKNKG,NUROKIND-G TABS,F1IAS013,,,,,,
MKNKG,NUROKIND-G TABS,F1IAS014,,,,,,
MANKOLM,OLMETIME AM 20 TABS,H9AHS009,,,,,,
MANOL,OLMETIME-H 20 TABS,D0AHS007,,,,,,
MANO5,OLMETIME-H 40 TABS,D1AHS010,,,,,,
MANZP,ZEROGRAIN PLUS TABS,A2IUS013,,,,,,
MKGCD,GUDCEF DROPS,B0AKT006,,,,,,
MKGCS,GUDCEF-CV DRY SYRUP,C1AET002,,,,,,
MKGCS,GUDCEF-CV DRY SYRUP,C1AET003,,,,,,
MANHO,HICOPE SYRUP,B0AJT019,,,,,,
MANSG,GAS-O-FAST PLUS TABS,C4EKS063,,,,,,
MKLKT,LIPIKIND-20 TABS,E1IAS011,,,,,,
122277R,LONGIFENE SYRUP,V4ABS024,,,,,,
122282R,MOXIKIND CV DRY SYRUP,B7AET006,,,,,,
MANN2,NOBEL SPAS INJ,C2CES017,,,,,,
MANTC,TELMIKIND CT 40MG TABS,G4FZT001,,,,,,
MANT8,TELMIKIND-80MG TABS,E5ALS036,,,,,,
MANVS,VOMIKIND FAST,A1EOS009,,,,,,
122301R,VOMIKIND INJ,A3CFS046,,,,,,
122301R,VOMIKIND INJ,A3CFS048,,,,,,
122301R,VOMIKIND INJ,A3CFS054,,,,,,
MERCL,CLOBETAMIL G CREAM,M09FX19155,,,,,,
MELVZ,LIVOGEN-Z CAPS,M22CC20020,,,,,,
MELVZ,LIVOGEN-Z CAPS,M22CC20024,,,,,,
NUTDX1,DEXOLAC 1 INFANT  (REF),2004146911,,,,,,
NUTDX1,DEXOLAC 1 INFANT  (REF),2004156911,,,,,,
WOPRO,PROTINEX ORIGINAL (JAR),PPOB000330,,,,,,
PZBSC,BECOSULES CAP,2030047S,,,,,,
RBTTB,THREPTIN BIXS,D200182,,,,,,
SGAT3,ACITROM-3MG TAB**,SSD0071,,,,,,
GRCBC,CANDID-B CREAM,11191487,,,,,,
GRED2,ESOZ-D 20MG TABS,A08411904,,,,,,
GRED4,ESOZ-D 40MG TABS,A08421916,,,,,,
GDGEL,GETLITE CREAM,11200328,,,,,,
GLETELMA,TELMA CT 40/6.25 MG,18190934,,,,,,
HOCDT,CARDACE 10MG TABS 15`S,8NG008,,,,,,
HOINM,INSUMAN COMB 25 VIAL,9F112A,,,,,,
GRALS,ASCORIL-LS SYRUP,11191530,,,,,,
CHGZ3,GLOBAC-Z CAPS,M911349,,,,,,
CIPLRB,RABICIP L CAPS,G19RDQ002,,,,,,
CLFD5,FUCIDIN OINTMENT,G13120,,,,,,
RANOF,OFRAMAX INJ 1GM,LCW0264,,,,,,
SUNRA,RACIPER 40 TAB,EMU1997,,,,,,
SUNRA,RACIPER 40 TAB,EMU1997,,,,,,
RAS2C,SPORIDEX 250MG CAPS,AA74974,,,,,,
RASP5,SPORIDEX 500MG CAPS,AA83551,,,,,,
RASP5,SPORIDEX 500MG CAPS,AB01214,,,,,,
TORRA1,AZULIX 1 MF TABS,2FG1F079,,,,,,
TORRMF,AZULIX 2 MF TABS,2FG2F068,,,,,,
TORCA,CALCIGARD-10MG CAP,S175F003,,,,,,
UNIM2,METRIDE 2MG TABS,2FG2F065,,,,,,
TORRMS,MODLIP ASG 75 CAPS,G19NOA016,,,,,,
TORRL,NEXPRO L CAPS,OBF8F030,,,,,,
